trid	gene	dmel_tr_len	S2_tr_mRNA	S2_tr_mRNA_rpkm	S2_tr_rank
FBtr0070540	FBgn0010294	546	0	0	1
FBtr0070541	FBgn0040393	557	0	0	1
FBtr0070542	FBgn0000644	963	5.44501000000001	0.344101710467829	1
FBtr0070543	FBgn0028746	630	359.445590000001	34.7221850314997	1
FBtr0070546	FBgn0040355	1084	0	0	1
FBtr0070550	FBgn0052793	2687	1.00008	0.0226506939785339	1
FBtr0070551	FBgn0029642	840	0	0	1
FBtr0070552	FBgn0025645	1047	0	0	1
FBtr0070553	FBgn0029643	1570	0	0	1
FBtr0070554	FBgn0029644	850	0	0	1
FBtr0070555	FBgn0029645	1048	0	0	1
FBtr0070556	FBgn0029646	1187	0	0	1
FBtr0070557	FBgn0029647	487	0	0	1
FBtr0070558	FBgn0029648	846	67.2528300000003	4.83787494467965	1
FBtr0070559	FBgn0028369	5433	58.8473199999999	0.659176052041258	6
FBtr0070560	FBgn0028369	3426	47.7879899999997	0.848879102523671	3
FBtr0070561	FBgn0029649	948	0	0	1
FBtr0070562	FBgn0003285	4818	30.3775300000002	0.383707333516887	1
FBtr0070563	FBgn0025644	1046	0	0	1
FBtr0070564	FBgn0029639	729	0	0	1
FBtr0070565	FBgn0040354	1352	0	0	1
FBtr0070566	FBgn0040353	1106	0	0	1
FBtr0070567	FBgn0040352	915	0	0	1
FBtr0070568	FBgn0029664	1472	1421.5724	58.7726955782135	2
FBtr0070569	FBgn0029666	2794	1100.62032000001	23.9731753333222	1
FBtr0070570	FBgn0029669	597	0	0	2
FBtr0070571	FBgn0029669	611	0	0	1
FBtr0070575	FBgn0266429	3704	2.47627	0.0406856683915309	2
FBtr0070577	FBgn0044046	1044	0.1961	0.0114311923309113	1
FBtr0070578	FBgn0023215	2581	888.55939	20.9513925045683	3
FBtr0070579	FBgn0023215	2440	868.14527	21.6529470512133	1
FBtr0070582	FBgn0015286	2057	3510.44269	103.858496789726	1
FBtr0070583	FBgn0015286	2377	3767.7678	96.4649148696923	2
FBtr0070584	FBgn0015286	2555	3833.51341	91.3104575881798	3
FBtr0070586	FBgn0029672	1713	1310.30218	46.5509488301649	1
FBtr0070587	FBgn0029672	1710	1307.70861	46.5403140585911	2
FBtr0070588	FBgn0052791	3576	40.8193500000002	0.694677146274028	3
FBtr0070589	FBgn0029667	1829	1.00011	0.0332773321195758	3
FBtr0070590	FBgn0029665	774	397.781339999999	31.2764809346064	1
FBtr0070591	FBgn0029663	4187	2.87493999999999	0.0417869103493068	2
FBtr0070592	FBgn0029663	4127	2.87493999999999	0.0423944254016349	1
FBtr0070596	FBgn0086899	5849	8454.35004	87.965634714557	8
FBtr0070597	FBgn0029676	2065	896.435999999997	26.4188354530791	1
FBtr0070598	FBgn0029676	2085	865.453389999998	25.2610885341582	3
FBtr0070599	FBgn0021738	1230	1	0.0494776797696189	1
FBtr0070600	FBgn0260484	2050	410.426249999999	12.1841631399273	1
FBtr0070605	FBgn0029679	2721	33.58475	0.751152323388656	1
FBtr0070606	FBgn0000542	6759	13065.66982	117.642344076835	2
FBtr0070608	FBgn0028491	2703	3245.92992999998	73.08151328388	5
FBtr0070609	FBgn0028491	2773	5599.58245	122.891037571134	1
FBtr0070610	FBgn0028491	2818	5657.82418999999	122.186407580808	2
FBtr0070611	FBgn0028665	1792	3963.74804999999	134.611595841284	1
FBtr0070612	FBgn0029681	1997	3.00001	0.0914237591013295	1
FBtr0070613	FBgn0029686	3378	215.619690000001	3.88457229953487	2
FBtr0070616	FBgn0029687	2541	5323.53667	127.499952144078	1
FBtr0070617	FBgn0029687	2439	5050.17489	126.011173130475	2
FBtr0070618	FBgn0029687	3607	5243.31811000003	88.4656151049334	4
FBtr0070624	FBgn0029690	1876	1.9688	0.0638679833658975	1
FBtr0070625	FBgn0029689	2699	310.771130000002	7.007324333343	1
FBtr0070626	FBgn0029688	9245	8082.40851000003	53.2044941731509	2
FBtr0070627	FBgn0029685	3619	990.255199999998	16.6522524181359	1
FBtr0070638	FBgn0000221	1450	133.011790000001	5.58260078895223	1
FBtr0070639	FBgn0026084	896	494.26866	33.5714037611111	1
FBtr0070640	FBgn0026084	885	487.620220000001	33.531491554861	2
FBtr0070641	FBgn0026084	1173	436.200260000001	22.6309270580022	4
FBtr0070642	FBgn0026085	729	201.30363	16.8049999261595	1
FBtr0070643	FBgn0026083	7079	2410.44110000001	20.7223520842879	3
FBtr0070644	FBgn0066114	1560	410.575230000001	16.0170519192766	1
FBtr0070645	FBgn0029697	4278	0.68367	0.00972568456137385	1
FBtr0070646	FBgn0029701	573	0	0	1
FBtr0070647	FBgn0029702	2383	0	0	1
FBtr0070648	FBgn0266570	2246	465.455770000004	12.6119750614548	2
FBtr0070650	FBgn0262738	7112	1622.70250999999	13.8855023672522	2
FBtr0070651	FBgn0262738	7179	1552.05265999999	13.1570018569981	3
FBtr0070652	FBgn0029706	3785	1175.29344	18.8970871137052	1
FBtr0070654	FBgn0029705	1643	3.00016	0.111127434910087	1
FBtr0070655	FBgn0040907	349	166.7244	29.0728878560679	1
FBtr0070656	FBgn0002707	3606	308.778080000003	5.21116923000695	2
FBtr0070657	FBgn0040906	436	4.40949	0.615483350976662	1
FBtr0070658	FBgn0029703	1911	0.1961	0.0062449841933393	1
FBtr0070659	FBgn0040905	415	0	0	1
FBtr0070660	FBgn0040904	508	0	0	1
FBtr0070661	FBgn0029700	921	1.00011	0.0660849516250859	1
FBtr0070663	FBgn0041252	833	7.76272	0.567130960852937	1
FBtr0070664	FBgn0029696	522	0	0	1
FBtr0070665	FBgn0000635	3439	72.4295699999998	1.28173477652886	5
FBtr0070666	FBgn0000635	2894	72.6254200000001	1.52723042394254	1
FBtr0070667	FBgn0000635	4225	92.4311599999992	1.33139256386123	3
FBtr0070668	FBgn0026080	2390	252.492429999999	6.42931786729089	3
FBtr0070669	FBgn0026079	2444	1002.56139	24.964576933993	1
FBtr0070670	FBgn0004832	1178	196.98992	10.1768447715717	1
FBtr0070671	FBgn0029693	3013	620.469669999994	12.5324465834702	1
FBtr0070672	FBgn0000179	4048	0	0	7
FBtr0070674	FBgn0029708	2426	2.00011	0.0501738609082174	1
FBtr0070675	FBgn0029709	1104	1870.78475999999	103.126240766296	1
FBtr0070676	FBgn0029710	1693	81.0081800000003	2.91196636159149	1
FBtr0070677	FBgn0029712	888	33.6628199999999	2.30702322135794	1
FBtr0070678	FBgn0029714	970	282.363860000001	17.7154346717733	1
FBtr0070679	FBgn0029716	2246	1.1766	0.0318811169905736	1
FBtr0070680	FBgn0003053	6344	11.0009400000001	0.105531244227033	1
FBtr0070681	FBgn0025739	2601	628.19369	14.6983185157062	1
FBtr0070682	FBgn0029718	696	339.799489999999	29.7117286394867	1
FBtr0070683	FBgn0022942	3017	2188.03226	44.1359874602675	1
FBtr0070684	FBgn0022942	3236	2212.59029	41.6108824508299	2
FBtr0070685	FBgn0022768	5259	1771.9483	20.5051198675673	1
FBtr0070686	FBgn0262699	2610	528.497559999997	12.3230132682862	1
FBtr0070687	FBgn0262699	2516	464.315600000002	11.230965039615	2
FBtr0070688	FBgn0029720	2475	0	0	1
FBtr0070689	FBgn0029719	2292	1.45449	0.0386198482771287	1
FBtr0070690	FBgn0025615	1184	1120.3717	57.5870543923299	1
FBtr0070691	FBgn0011277	1424	0	0	1
FBtr0070692	FBgn0025612	942	0	0	1
FBtr0070693	FBgn0025613	1904	0	0	2
FBtr0070696	FBgn0025387	3292	17.3014	0.319842268645894	2
FBtr0070697	FBgn0029717	887	0	0	1
FBtr0070698	FBgn0029715	1081	1188.56953	66.9134366186844	1
FBtr0070699	FBgn0029713	1996	426.068510000001	12.9907234449747	1
FBtr0070701	FBgn0029711	2954	156.043939999998	3.21477700567729	1
FBtr0070702	FBgn0003210	4813	1080.54921999999	13.6629075394638	3
FBtr0070704	FBgn0011760	1597	5288.45828	201.529488829669	2
FBtr0070706	FBgn0011760	1483	5571.37139000001	228.631147201487	1
FBtr0070707	FBgn0011760	4416	5632.21733000008	77.6184161909805	4
FBtr0070708	FBgn0028325	1760	1864.70294	64.4779802073113	2
FBtr0070709	FBgn0028325	1667	1821.5272	66.498905564906	1
FBtr0070710	FBgn0028325	1992	1883.43835	57.5408816480708	3
FBtr0070711	FBgn0028325	2034	1879.92699	56.2476614994223	4
FBtr0070712	FBgn0029722	1878	27.0015200000001	0.87499800245961	1
FBtr0070713	FBgn0029723	2961	5.00032000000001	0.102771767983085	3
FBtr0070714	FBgn0029723	3509	5.00032000000001	0.0867219164998331	5
FBtr0070715	FBgn0029727	1985	0	0	1
FBtr0070716	FBgn0029729	860	0	0	1
FBtr0070717	FBgn0029730	1594	0	0	1
FBtr0070721	FBgn0029733	1868	0	0	1
FBtr0070723	FBgn0029737	2313	818.428559999996	21.5337457126537	2
FBtr0070724	FBgn0004368	6568	2171.81378000001	20.1235166371934	2
FBtr0070725	FBgn0004368	5480	1779.41574000001	19.7611086601661	7
FBtr0070727	FBgn0061196	1200	1.00016	0.0507227361033416	1
FBtr0070731	FBgn0029728	5992	1.33348	0.0135434446921905	4
FBtr0070734	FBgn0029725	1392	0	0	1
FBtr0070735	FBgn0025679	1032	3.85002	0.227037567538714	1
FBtr0070736	FBgn0029724	1411	0	0	1
FBtr0070738	FBgn0003028	6606	2.72568	0.0251102325611837	5
FBtr0070739	FBgn0003028	5518	3.00022	0.0330891676350199	1
FBtr0070740	FBgn0003028	5946	3.00022	0.0307073708392263	2
FBtr0070741	FBgn0029745	1088	0	0	1
FBtr0070742	FBgn0029746	16076	10.4517500000001	0.0395663011709696	1
FBtr0070748	FBgn0003449	835	1047.66025	76.3569245256724	1
FBtr0070749	FBgn0011761	772	0.9999	0.0788231351839633	1
FBtr0070750	FBgn0029753	1867	0	0	1
FBtr0070751	FBgn0029755	1663	601.757969999997	22.0213550272551	1
FBtr0070752	FBgn0014024	3323	1856.89769000001	34.0072936512313	4
FBtr0070753	FBgn0014024	3242	1853.31797000001	34.7897544195118	3
FBtr0070755	FBgn0029752	1108	1.00016	0.0549343712310559	2
FBtr0070756	FBgn0263237	1448	517.75617	21.760614636012	1
FBtr0070757	FBgn0029751	1157	6.00068000000001	0.315632376690707	1
FBtr0070758	FBgn0029750	2628	44.0034800000001	1.01900449520254	1
FBtr0070759	FBgn0029747	2124	0	0	1
FBtr0070762	FBgn0024332	2747	1958.63171	43.3918891943289	1
FBtr0070763	FBgn0026751	2319	993.502339999999	26.0724943827215	1
FBtr0070764	FBgn0010014	1214	2.19621	0.110095511826035	2
FBtr0070772	FBgn0029763	4117	1785.6418	26.395379691835	4
FBtr0070773	FBgn0029763	4141	1824.13633	26.8081286708519	1
FBtr0070775	FBgn0029763	4066	1784.39019	26.7077246133767	2
FBtr0070776	FBgn0029765	521	0	0	1
FBtr0070777	FBgn0029766	1962	29599.6994299999	918.126948572703	1
FBtr0070778	FBgn0029768	3093	2.00022	0.0393561205604294	2
FBtr0070779	FBgn0029770	758	0	0	2
FBtr0070780	FBgn0029771	1241	788.496939999998	38.6671949144823	1
FBtr0070781	FBgn0263511	2983	5695.70315999999	116.20064288513	1
FBtr0070782	FBgn0026702	2779	1203.40414	26.3534447452303	1
FBtr0070783	FBgn0004687	1302	7756.05573000001	362.530352743194	1
FBtr0070784	FBgn0029778	1905	1042.89074	33.31641538276	2
FBtr0070785	FBgn0029778	1933	1065.00829	33.530155780274	1
FBtr0070791	FBgn0052762	822	5.00042	0.370210816000639	1
FBtr0070794	FBgn0263987	3341	3891.00715000001	70.8761290246237	1
FBtr0070795	FBgn0263987	4509	4459.63846	60.1913180844872	3
FBtr0070797	FBgn0029762	2485	1.22235	0.0299353004006697	1
FBtr0070798	FBgn0029756	2614	201.49665	4.69112152628987	2
FBtr0070799	FBgn0028474	3697	4416.89243000001	72.7079347446376	1
FBtr0070800	FBgn0029785	507	48827.72993	5861.01740825521	1
FBtr0070801	FBgn0029785	606	53683.19465	5391.13447871365	2
FBtr0070802	FBgn0003747	1490	31.5861699999999	1.29010523316963	1
FBtr0070804	FBgn0000394	1893	1476.38577000001	47.4639276723264	3
FBtr0070806	FBgn0029795	1676	0	0	1
FBtr0070807	FBgn0029798	3308	1314.24507999999	24.1782740521932	1
FBtr0070808	FBgn0029799	1346	10.45772	0.472831483785154	1
FBtr0070809	FBgn0029801	2290	2102.54629	55.875898605252	1
FBtr0070813	FBgn0029809	1433	3.83022	0.162664194198774	1
FBtr0070814	FBgn0029810	2343	4.19654000000001	0.109001761237853	1
FBtr0070815	FBgn0029811	605	0	0	1
FBtr0070816	FBgn0029812	1077	0.23532	0.0132971195470433	1
FBtr0070817	FBgn0029814	3138	5.44533000000001	0.105605296875486	1
FBtr0070819	FBgn0029816	827	0.29415	0.0216460062759457	1
FBtr0070820	FBgn0029817	1014	0	0	2
FBtr0070821	FBgn0029820	2546	2075.38455	49.6083310924466	2
FBtr0070822	FBgn0000042	1637	164029.79221	6098.01505431981	1
FBtr0070823	FBgn0000042	2653	172315.800839999	3952.77677958707	4
FBtr0070824	FBgn0029821	1750	168.01653	5.84289927018935	2
FBtr0070825	FBgn0029822	2335	790.490670000004	20.602707667791	1
FBtr0070826	FBgn0029822	3038	880.93881	17.6470619669208	2
FBtr0070827	FBgn0029823	2001	7335.58216000001	223.101214190174	2
FBtr0070828	FBgn0029819	2436	1207.10884	30.1566838662124	2
FBtr0070829	FBgn0014340	3014	1649.59676000001	33.3080328120591	1
FBtr0070830	FBgn0029818	2388	3716.5616	94.7155858322031	1
FBtr0070832	FBgn0029813	957	280.373910000001	17.8295383048331	1
FBtr0070833	FBgn0029807	3578	3.00007	0.0510276406870101	1
FBtr0070836	FBgn0029804	1983	0.82362	0.0252765971419969	1
FBtr0070837	FBgn0013987	2020	7533.82719	226.975364183245	2
FBtr0070839	FBgn0013987	2045	7543.41265	224.485859767313	3
FBtr0070840	FBgn0029800	721	356.454240000001	30.0872820378208	1
FBtr0070841	FBgn0261383	5733	2785.88186999999	29.5729869839546	5
FBtr0070842	FBgn0261383	5767	2860.71314999999	30.1883097715585	3
FBtr0070843	FBgn0052758	2904	2494.36072	52.2729588667058	1
FBtr0070844	FBgn0053080	3190	39.2856599999999	0.74947613328285	4
FBtr0070845	FBgn0053080	2784	37.88788	0.828219613635558	1
FBtr0070846	FBgn0027564	2020	878.781850000001	26.4754984964523	1
FBtr0070847	FBgn0029789	3674	543.035900000003	8.9950550700154	1
FBtr0070848	FBgn0046687	1634	1393.51186	51.9006807123762	2
FBtr0070849	FBgn0015794	833	1180.26879	86.2284061433921	1
FBtr0070850	FBgn0029783	1198	137.24113	6.97175158436861	2
FBtr0070851	FBgn0029783	1253	137.56468	6.68144362100529	3
FBtr0070852	FBgn0029783	1112	136.40778	7.4653262248357	1
FBtr0070858	FBgn0029824	2901	674.997319999999	14.1601794314038	1
FBtr0070859	FBgn0029825	1746	202.4816	7.05757921521723	1
FBtr0070860	FBgn0052756	1895	122.431479999999	3.93186250143924	1
FBtr0070861	FBgn0029826	1109	19.33974	1.06128865548572	1
FBtr0070862	FBgn0052755	1347	1.00011	0.0451850337392013	1
FBtr0070863	FBgn0029827	1158	301.201909999998	15.8293688499502	1
FBtr0070864	FBgn0029828	1408	7.00058	0.302583892182647	1
FBtr0070865	FBgn0029830	3764	253.26792	4.09491607897537	3
FBtr0070866	FBgn0029831	2619	571.350069999997	13.2764273515713	1
FBtr0070867	FBgn0029833	1245	938.827619999999	45.8913615901343	2
FBtr0070871	FBgn0029836	806	0.23532	0.0177679872855654	1
FBtr0070872	FBgn0029843	3389	1.90217	0.0341579812619276	3
FBtr0070873	FBgn0029843	3368	1.90217	0.0343709615488933	2
FBtr0070874	FBgn0029849	1801	224.02094	7.56988600063359	1
FBtr0070875	FBgn0029849	1598	198.008140000001	7.54085701596899	2
FBtr0070877	FBgn0003514	1117	7892.28064	429.995374229361	3
FBtr0070878	FBgn0029848	1907	5.00060000000001	0.159582718988373	1
FBtr0070879	FBgn0040069	1864	0.1961	0.00640244892353616	1
FBtr0070880	FBgn0052751	1603	0	0	2
FBtr0070881	FBgn0052750	1645	0	0	1
FBtr0070884	FBgn0026060	2458	606.694049999997	15.021119254093	1
FBtr0070886	FBgn0029839	1275	0	0	1
FBtr0070887	FBgn0029838	1107	1.13738	0.0625276926848547	1
FBtr0070888	FBgn0029837	1972	24.00233	0.740731696187425	3
FBtr0070889	FBgn0003302	1420	93.4432799999994	4.00473853654173	2
FBtr0070890	FBgn0029003	2082	25619.18681	748.857273179715	1
FBtr0070891	FBgn0027546	2673	2380.24674999999	54.1922844583188	1
FBtr0070892	FBgn0005390	5690	19.0805200000001	0.204076208405854	1
FBtr0070893	FBgn0029851	1608	2.00022	0.0757017916003783	1
FBtr0070894	FBgn0015818	1643	705.580909999994	26.1350716794518	1
FBtr0070895	FBgn0029853	951	304.966940000003	19.515814526917	1
FBtr0070896	FBgn0028982	6166	5232.15212999998	51.6405999903835	2
FBtr0070897	FBgn0029857	1463	907.764109999998	37.7609680022882	1
FBtr0070898	FBgn0029858	1785	326.124299999999	11.1188373260527	1
FBtr0070899	FBgn0029861	3232	697.883520000001	13.1409277544669	1
FBtr0070900	FBgn0029863	1282	0	0	1
FBtr0070901	FBgn0029864	6928	1.9018	0.0167059586034367	3
FBtr0070903	FBgn0029866	1765	5.00032999999999	0.172412358965085	4
FBtr0070904	FBgn0029866	1875	7.39279999999999	0.23995075569655	2
FBtr0070905	FBgn0029867	2134	1779.28029	50.7416271335933	1
FBtr0070906	FBgn0261955	2636	1814.93346	41.9015162141757	2
FBtr0070907	FBgn0261955	2510	1924.18291	46.6538048534497	1
FBtr0070909	FBgn0029870	3444	2288.06538000001	40.4314879155686	1
FBtr0070910	FBgn0029870	3605	2336.95004000001	39.4510526578541	2
FBtr0070912	FBgn0029873	1808	785.579239999999	26.4427128465532	1
FBtr0070913	FBgn0014031	1410	34.0030399999999	1.46761813823096	1
FBtr0070914	FBgn0000524	3828	990.810569999995	15.7519069897128	1
FBtr0070915	FBgn0014026	1124	52898.96137	2864.14678033512	4
FBtr0070916	FBgn0014026	1100	52914.4561	2927.49450212928	3
FBtr0070918	FBgn0029874	1709	413.109820000003	14.7108542550518	1
FBtr0070921	FBgn0003139	1675	917.826	33.3472466400258	4
FBtr0070922	FBgn0003655	2022	36.1208400000001	1.08715414741418	1
FBtr0070924	FBgn0029868	957	1228.81981	78.1431120753449	2
FBtr0070925	FBgn0043796	2018	361.4001	10.8988717801314	1
FBtr0070926	FBgn0029859	1173	6.00062000000003	0.31132396281192	1
FBtr0070930	FBgn0026015	2963	1085.26159	22.2903669463495	1
FBtr0070933	FBgn0086558	1916	1490.05013	47.3281808468515	1
FBtr0070937	FBgn0040918	2201	1293.78689	35.7731464440109	1
FBtr0070938	FBgn0040918	2487	1364.73611	33.3954526543454	2
FBtr0070943	FBgn0029877	1074	3.00033	0.170011844823196	1
FBtr0070944	FBgn0029877	1092	3.00033	0.16720945177666	2
FBtr0070945	FBgn0029878	3716	1580.53566999999	25.8846938713684	3
FBtr0070946	FBgn0029879	2242	25.9815000000001	0.705249926150429	2
FBtr0070947	FBgn0029879	2217	25.8442300000001	0.709434559798751	1
FBtr0070948	FBgn0029881	5401	3663.12152	41.2754280381827	1
FBtr0070950	FBgn0028360	3103	617.193740000003	12.1047039945041	2
FBtr0070951	FBgn0062413	2103	726.864390000001	21.0343238872858	4
FBtr0070952	FBgn0025815	2790	2970.77760000001	64.8008010015254	1
FBtr0070953	FBgn0028336	1740	1857.85566	64.9796186818934	1
FBtr0070954	FBgn0028336	1668	1760.38023	64.2280701618891	2
FBtr0070955	FBgn0029890	1647	67.15311	2.48134395185198	1
FBtr0070956	FBgn0029891	2859	1423.88908	30.3093373036263	4
FBtr0070957	FBgn0029891	2779	1406.90517	30.8099302860748	3
FBtr0070959	FBgn0029895	7047	871.925079999979	7.5299021947419	4
FBtr0070960	FBgn0029898	2096	0.15688	0.00455502473033259	3
FBtr0070961	FBgn0029899	10768	3483.99465999999	19.6905057291091	3
FBtr0070962	FBgn0029899	10332	3475.33337999999	20.4704085795604	1
FBtr0070963	FBgn0029502	899	473.579820000002	32.0588495389945	1
FBtr0070964	FBgn0029903	5798	3249.16642	34.1042247750534	2
FBtr0070965	FBgn0029903	5797	3228.69135999999	33.8951584160028	3
FBtr0070966	FBgn0029903	5737	3229.12277999999	34.2542249433701	1
FBtr0070967	FBgn0029903	5837	3229.69132	33.6733062274086	5
FBtr0070968	FBgn0029903	5806	3229.22082999999	33.848166652172	4
FBtr0070969	FBgn0086693	3512	7.38127000000001	0.127906030587787	1
FBtr0070970	FBgn0029906	1640	377.787069999996	14.0190207529218	1
FBtr0070972	FBgn0263968	10039	3270.97846	19.8290389955133	1
FBtr0070973	FBgn0029909	1218	0.999840000000001	0.0499571501718002	1
FBtr0070974	FBgn0029905	2522	560.319410000001	13.5208819722913	1
FBtr0070978	FBgn0003390	1784	26.6420900000002	0.908840930952048	3
FBtr0070980	FBgn0029897	854	26112.32574	1860.8103839983	3
FBtr0070981	FBgn0029897	941	26137.01781	1690.36638334037	4
FBtr0070982	FBgn0029897	1100	26138.3989	1446.10801497423	5
FBtr0070983	FBgn0029897	837	25857.81074	1880.09905565672	2
FBtr0070984	FBgn0029896	3610	104.646509999999	1.76413568096107	5
FBtr0070985	FBgn0029896	3291	111.137299999999	2.05516358554477	1
FBtr0070986	FBgn0029896	3243	104.646509999999	1.96377730751448	3
FBtr0070987	FBgn0029894	2638	341.7528	7.88409279245181	2
FBtr0070988	FBgn0029893	4658	2274.26876	29.7137002883886	4
FBtr0070989	FBgn0029892	1179	127.22552	6.5671187028095	1
FBtr0070990	FBgn0029888	1321	738.905839999999	34.0408752714975	3
FBtr0070991	FBgn0029887	4996	1445.01701999998	17.6021196825392	1
FBtr0070992	FBgn0029885	851	926.328280000001	66.2444959098	1
FBtr0070993	FBgn0029882	894	2157.51101	146.86893264901	1
FBtr0070994	FBgn0029912	3240	745.345990000002	13.9999777652072	1
FBtr0070995	FBgn0029914	2115	279.00499	8.02816030529326	2
FBtr0071003	FBgn0029924	2240	47.7101200000001	1.29621465541519	1
FBtr0071004	FBgn0261284	703	4.00032	0.346301079489733	1
FBtr0071005	FBgn0027108	2316	171.127690000001	4.49672335319847	2
FBtr0071006	FBgn0027108	2758	184.983950000002	4.08182351992812	3
FBtr0071007	FBgn0052736	640	183.05031	17.4062385663885	2
FBtr0071008	FBgn0052736	635	189.58831	18.1698886913373	1
FBtr0071009	FBgn0029929	1123	374.43657	20.2914433005594	2
FBtr0071010	FBgn0029931	1167	1.40916	0.0734858780511672	1
FBtr0071013	FBgn0029932	2603	0	0	1
FBtr0071014	FBgn0029932	2080	0	0	2
FBtr0071015	FBgn0029937	1060	669.733819999998	38.4512800344505	1
FBtr0071017	FBgn0027342	3674	86.1818199999999	1.42754874389363	2
FBtr0071018	FBgn0027342	3927	137.01211	2.12330552657549	1
FBtr0071019	FBgn0029936	1694	378.748460000001	13.6066717066429	1
FBtr0071020	FBgn0029935	1973	208.217110000002	6.42249486776321	1
FBtr0071032	FBgn0029928	1424	61.0051600000001	2.6071800126773	1
FBtr0071033	FBgn0000330	1469	593.52085	24.5883066712439	1
FBtr0071035	FBgn0027106	1634	0.99995	0.0372426580412029	1
FBtr0071036	FBgn0004646	2161	25.1026300000001	0.706934041126209	2
FBtr0071037	FBgn0004646	1802	19.87256	0.671140530885418	3
FBtr0071038	FBgn0029925	1070	334.507110000003	19.0254970777255	1
FBtr0071039	FBgn0052732	2189	604.52881	16.8068250038407	1
FBtr0071040	FBgn0029915	730	331.331660000001	27.6219613402056	1
FBtr0071041	FBgn0029913	1576	66.5051399999993	2.56810889882169	1
FBtr0071042	FBgn0029911	2573	528.613919999995	12.5029716340043	1
FBtr0071046	FBgn0029940	980	12.63659	0.784726386410165	1
FBtr0071047	FBgn0029942	1197	339.604089999999	17.2660581191074	2
FBtr0071048	FBgn0024250	3194	465.650469999997	8.87236848849588	1
FBtr0071049	FBgn0029944	3487	332.203369999999	5.79784396612425	1
FBtr0071051	FBgn0029945	2047	5.41237	0.160910384404139	1
FBtr0071052	FBgn0026144	2185	13.0012400000001	0.362116047081647	1
FBtr0071053	FBgn0026144	2225	9.97459000000002	0.272822054345839	3
FBtr0071054	FBgn0029947	1091	0	0	1
FBtr0071055	FBgn0029948	721	0	0	1
FBtr0071056	FBgn0265265	588	0	0	1
FBtr0071057	FBgn0029950	2054	0	0	2
FBtr0071058	FBgn0040923	361	0	0	1
FBtr0071059	FBgn0052726	458	0	0	1
FBtr0071060	FBgn0040922	316	3.9324	0.7573297922438	1
FBtr0071063	FBgn0029949	1477	0	0	1
